Zone,noun,The portion of the surface of a sphere included between two parallel planes; the portion of a surface of revolution included between two planes perpendicular to the axis.
Zone,noun,A band or stripe extending around a body.
Zone,noun,"A band or area of growth encircling anything; as, a zone of evergreens on a mountain; the zone of animal or vegetable life in the ocean around an island or a continent; the Alpine zone, that part of mountains which is above the limit of tree growth."""
Zone,noun,A series of planes having mutually parallel intersections.
Zone,noun,Circuit; circumference.
Zone,verb,To girdle; to encircle.
Zoned,adjective,"Wearing a zone, or girdle."""
Zoned,adjective,"Having zones, or concentric bands; striped."""
Zoned,adjective,Zonate.
Zoneless,adjective,Not having a zone; ungirded.
Zonnar,noun,See Zonar.
Zonular,adjective,Of or pertaining to a zone; zone-shaped.
Zonule,noun,"A little zone, or girdle."""
Zonulet,noun,A zonule.
Zonure,noun,"Any one of several of South African lizards of the genus Zonura, common in rocky situations."""
Zoo-,unknown,"A combining form from Gr. zwo^,n an animal, as in zoogenic, zoology, etc."""
Zoochemical,adjective,Pertaining to zoochemistry.
Zoochemistry,noun,"Animal chemistry; particularly, the description of the chemical compounds entering into the composition of the animal body, in distinction from biochemistry."""
Zoochemy,noun,Animal chemistry; zoochemistry.
Zoochlorella,noun,"One of the small green granulelike bodies found in the interior of certain stentors, hydras, and other invertebrates."""
Zoocyst,noun,"A cyst formed by certain Protozoa and unicellular plants which the contents divide into a large number of granules, each of which becomes a germ."""
Zoocytia,unknown,of Zoocytium
Zoocytium,noun,"The common support, often branched, of certain species of social Infusoria."""
Zoodendria,unknown,of Zoodendrium
Zoodendrium,noun,"The branched, and often treelike, support of the colonies of certain Infusoria."""
Zooecia,unknown,of Zooecium
Zooecium,noun,One of the cells or tubes which inclose the feeling zooids of Bryozoa. See Illust. of Sea Moss.
Zooerythrine,noun,A peculiar organic red coloring matter found in the feathers of various birds.
Zoogamous,adjective,Of or pertaining zoogamy.
Zoogamy,noun,The sexual reproduction of animals.
Zoogenic,adjective,"Of or pertaining to zoogeny, animal production."""
Zoogeny,noun,Alt. of Zoogony
Zoogony,noun,The doctrine of the formation of living beings.
